datetime,hour_of_week,road,predicted_count,green_seconds
2017-02-06T06:00:00,6,West,4.114896708555132,16
2017-02-06T07:00:00,7,North,47.388914791846766,49
2017-02-06T07:00:00,7,South,12.385155536865105,22
2017-02-06T07:00:00,7,East,12.73427002166499,22
2017-02-06T07:00:00,7,West,4.162523913327576,15
2017-02-06T08:00:00,8,North,55.24936785404978,52
2017-02-06T08:00:00,8,South,11.746555944223816,20
2017-02-06T08:00:00,8,East,11.251917691065039,20
2017-02-06T08:00:00,8,West,5.6988276255850385,16
2017-02-06T09:00:00,9,North,67.79632136540968,51
2017-02-06T09:00:00,9,South,12.04722719592645,19
2017-02-06T09:00:00,9,East,17.563371509135603,22
2017-02-06T09:00:00,9,West,6.214858605882716,16
2017-02-06T10:00:00,10,North,70.45558863246356,50
2017-02-06T10:00:00,10,South,15.08036451050447,20
2017-02-06T10:00:00,10,East,19.493495480135405,22
2017-02-06T10:00:00,10,West,7.338450332845029,16
2017-02-06T11:00:00,11,North,72.21781102708496,49
2017-02-06T11:00:00,11,South,16.43773778303096,20
2017-02-06T11:00:00,11,East,19.493495480135405,22
2017-02-06T11:00:00,11,West,8.761688892786475,17
2017-02-06T12:00:00,12,North,73.2050761513942,48
2017-02-06T12:00:00,12,South,17.56141783498647,21
2017-02-06T12:00:00,12,East,20.694503274013744,22
2017-02-06T12:00:00,12,West,9.234498968740278,17
2017-02-06T13:00:00,13,North,72.83508242518518,49
2017-02-06T13:00:00,13,South,15.461066836608417,20
2017-02-06T13:00:00,13,East,19.093717094811204,22
2017-02-06T13:00:00,13,West,10.042143717310315,17
2017-02-06T14:00:00,14,North,77.76079897859687,50
2017-02-06T14:00:00,14,South,15.89091825617043,19
2017-02-06T14:00:00,14,East,20.138504327449954,22
2017-02-06T14:00:00,14,West,9.719465172148286,17
2017-02-06T15:00:00,15,North,82.36505278478201,50
2017-02-06T15:00:00,15,South,19.46169519473201,21
2017-02-06T15:00:00,15,East,19.810868246902306,21
2017-02-06T15:00:00,15,West,9.533258608522857,16
2017-02-06T16:00:00,16,North,76.89492082918704,49
2017-02-06T16:00:00,16,South,20.573092112773146,22
2017-02-06T16:00:00,16,East,19.304323422343536,21
2017-02-06T16:00:00,16,West,8.756222488834227,16
2017-02-06T17:00:00,17,North,76.1760587683189,50
2017-02-06T17:00:00,17,South,18.854314727551532,21
2017-02-06T17:00:00,17,East,18.259228750186388,21
2017-02-06T17:00:00,17,West,8.756222488834227,16
2017-02-06T18:00:00,18,North,80.53921840944656,49
2017-02-06T18:00:00,18,South,21.04205363903314,22
2017-02-06T18:00:00,18,East,19.1640214063747,21
2017-02-06T18:00:00,18,West,9.04593674864491,16
2017-02-06T19:00:00,19,North,72.29927018120767,48
2017-02-06T19:00:00,19,South,21.086292399761593,23
2017-02-06T19:00:00,19,East,18.326800519059713,21
2017-02-06T19:00:00,19,West,8.813666090434447,16
2017-02-06T20:00:00,20,North,79.11416006216007,49
2017-02-06T20:00:00,20,South,20.60725365072446,22
2017-02-06T20:00:00,20,East,18.37471042111563,21
2017-02-06T20:00:00,20,West,8.44501319549798,16
2017-02-06T21:00:00,21,North,82.28251655202214,50
2017-02-06T21:00:00,21,South,20.47565191307826,21
2017-02-06T21:00:00,21,East,19.122773707062485,21
2017-02-06T21:00:00,21,West,8.41377383557465,16
2017-02-06T22:00:00,22,North,82.33268321868881,49
2017-02-06T22:00:00,22,South,22.259787578058646,22
2017-02-06T22:00:00,22,East,20.138504327449954,21
2017-02-06T22:00:00,22,West,8.695398289599813,16
2017-02-06T23:00:00,23,North,73.49035495615821,50
2017-02-06T23:00:00,23,South,16.652509576614126,21
2017-02-06T23:00:00,23,East,16.40058781499433,21
2017-02-06T23:00:00,23,West,8.188096995160635,16
2017-02-07T00:00:00,24,North,67.7427707878402,49
2017-02-07T00:00:00,24,South,18.852104593717876,22
2017-02-07T00:00:00,24,East,15.579676483829717,20
2017-02-07T00:00:00,24,West,8.70689030752958,17
2017-02-07T01:00:00,25,North,62.879314953192704,49
2017-02-07T01:00:00,25,South,18.490038646598293,23
2017-02-07T01:00:00,25,East,14.357721469946648,21
2017-02-07T01:00:00,25,West,5.184077371923535,15
2017-02-07T02:00:00,26,North,54.97431465711186,52
2017-02-07T02:00:00,26,South,14.160008325340286,22
2017-02-07T02:00:00,26,East,7.654965156843641,18
2017-02-07T02:00:00,26,West,4.7649392129024495,16
2017-02-07T03:00:00,27,North,52.307775446570155,50
2017-02-07T03:00:00,27,South,14.79921334221237,23
2017-02-07T03:00:00,27,East,10.076522151287836,19
2017-02-07T03:00:00,27,West,5.078816986000107,16
2017-02-07T04:00:00,28,North,44.35759581447379,51
2017-02-07T04:00:00,28,South,10.990595235365099,22
2017-02-07T04:00:00,28,East,7.275204324159912,19
2017-02-07T04:00:00,28,West,4.864094171983874,16
2017-02-07T05:00:00,29,North,38.050923768004395,49
2017-02-07T05:00:00,29,South,11.489104992483341,23
2017-02-07T05:00:00,29,East,6.7004913907024815,19
2017-02-07T05:00:00,29,West,4.877106094854502,17
2017-02-07T06:00:00,30,North,43.60098914563054,48
2017-02-07T06:00:00,30,South,14.65240048223186,24
2017-02-07T06:00:00,30,East,10.040657172384883,20
2017-02-07T06:00:00,30,West,4.915118245847026,16
2017-02-07T07:00:00,31,North,44.671820294939984,50
2017-02-07T07:00:00,31,South,13.900767257779954,24
2017-02-07T07:00:00,31,East,7.7442031082663405,19
2017-02-07T07:00:00,31,West,4.167472033480044,15
2017-02-07T08:00:00,32,North,49.5704474114514,50
2017-02-07T08:00:00,32,South,13.310559261817888,22
2017-02-07T08:00:00,32,East,9.255437197546694,19
2017-02-07T08:00:00,32,West,5.69843581757769,17
2017-02-07T09:00:00,33,North,59.39499675508019,52
2017-02-07T09:00:00,33,South,14.106124908662485,21
2017-02-07T09:00:00,33,East,10.943762715285784,19
2017-02-07T09:00:00,33,West,5.721904646751213,16
2017-02-07T10:00:00,34,North,75.40699536190803,50
2017-02-07T10:00:00,34,South,19.015815410532767,22
2017-02-07T10:00:00,34,East,16.95326293799468,20
2017-02-07T10:00:00,34,West,8.289375695895371,16
2017-02-07T11:00:00,35,North,70.4272463768116,50
2017-02-07T11:00:00,35,South,15.717040907856024,20
2017-02-07T11:00:00,35,East,16.20387018821934,21
2017-02-07T11:00:00,35,West,9.6060913374488,17
2017-02-07T12:00:00,36,North,79.26998495168789,50
2017-02-07T12:00:00,36,South,18.571415427382583,21
2017-02-07T12:00:00,36,East,17.086849001855512,20
2017-02-07T12:00:00,36,West,9.7060938681956,17
2017-02-07T13:00:00,37,North,73.60169369970217,49
2017-02-07T13:00:00,37,South,16.467056391337223,20
2017-02-07T13:00:00,37,East,19.995652026949234,22
2017-02-07T13:00:00,37,West,9.552278441938224,17
2017-02-07T14:00:00,38,North,83.64843853672524,50
2017-02-07T14:00:00,38,South,17.852569555047605,20
2017-02-07T14:00:00,38,East,19.1640214063747,21
2017-02-07T14:00:00,38,West,9.81937169361606,17
2017-02-07T15:00:00,39,North,78.57550184657268,49
2017-02-07T15:00:00,39,South,18.829750954868363,21
2017-02-07T15:00:00,39,East,19.194655543886565,21
2017-02-07T15:00:00,39,West,9.486613602818847,17
2017-02-07T16:00:00,40,North,76.02852895868119,49
2017-02-07T16:00:00,40,South,19.461695194732005,22
2017-02-07T16:00:00,40,East,17.324815008178483,20
2017-02-07T16:00:00,40,West,9.610376072125323,17
2017-02-07T17:00:00,41,North,74.70849674236418,50
2017-02-07T17:00:00,41,South,16.700432680616956,20
2017-02-07T17:00:00,41,East,18.33213614728691,21
2017-02-07T17:00:00,41,West,9.325038764042766,17
2017-02-07T18:00:00,42,North,78.25595863191461,51
2017-02-07T18:00:00,42,South,16.962119762355584,20
2017-02-07T18:00:00,42,East,15.738895845911209,20
2017-02-07T18:00:00,42,West,9.720046967896117,17
2017-02-07T19:00:00,43,North,81.25566667045183,52
2017-02-07T19:00:00,43,South,15.792203758694644,20
2017-02-07T19:00:00,43,East,14.660666763857689,19
2017-02-07T19:00:00,43,West,9.8967898204146,17
2017-02-07T20:00:00,44,North,82.50185451358493,50
2017-02-07T20:00:00,44,South,21.927987175081046,22
2017-02-07T20:00:00,44,East,17.28865404796675,20
2017-02-07T20:00:00,44,West,9.556551461671205,16
2017-02-07T21:00:00,45,North,81.36909066801316,50
2017-02-07T21:00:00,45,South,21.428098336368635,22
2017-02-07T21:00:00,45,East,16.653847528276735,20
2017-02-07T21:00:00,45,West,9.576579719697952,16
2017-02-07T22:00:00,46,North,77.98287729416332,50
2017-02-07T22:00:00,46,South,20.57088197893949,22
2017-02-07T22:00:00,46,East,16.432904970603662,20
2017-02-07T22:00:00,46,West,9.333777183319826,16
2017-02-07T23:00:00,47,North,73.12050944412474,50
2017-02-07T23:00:00,47,South,18.833904066816192,22
2017-02-07T23:00:00,47,East,13.546424898819096,19
2017-02-07T23:00:00,47,West,9.16343529596805,17
2017-02-08T00:00:00,48,North,66.18831834863438,49
2017-02-08T00:00:00,48,South,15.715804875537899,21
2017-02-08T00:00:00,48,East,16.20889921277961,21
2017-02-08T00:00:00,48,West,7.932042776066549,17
2017-02-08T01:00:00,49,North,56.22873864882114,50
2017-02-08T01:00:00,49,South,18.569360558453557,24
2017-02-08T01:00:00,49,East,9.386704867755459,18
2017-02-08T01:00:00,49,West,5.487124031104171,16
2017-02-08T02:00:00,50,North,53.44680622069885,51
2017-02-08T02:00:00,50,South,15.586752039137625,23
2017-02-08T02:00:00,50,East,8.611499932508623,18
2017-02-08T02:00:00,50,West,5.087539107394903,16
2017-02-08T03:00:00,51,North,44.698886881956966,48
2017-02-08T03:00:00,51,South,14.294726294520105,24
2017-02-08T03:00:00,51,East,10.047378987197728,20
2017-02-08T03:00:00,51,West,4.936853821713239,16
2017-02-08T04:00:00,52,North,41.663449920727025,50
2017-02-08T04:00:00,52,South,14.232025274636888,25
2017-02-08T04:00:00,52,East,6.0068038714226955,17
2017-02-08T04:00:00,52,West,4.035114259261785,16
2017-02-08T05:00:00,53,North,33.34951896218161,47
2017-02-08T05:00:00,53,South,12.422834817953792,25
2017-02-08T05:00:00,53,East,7.790991857189037,20
2017-02-08T05:00:00,53,West,4.096802295656492,16
2017-02-08T06:00:00,54,North,36.4400029065114,50
2017-02-08T06:00:00,54,South,9.342101377628513,22
2017-02-08T06:00:00,54,East,6.9532803141483015,19
2017-02-08T06:00:00,54,West,4.565945823825728,17
2017-02-08T07:00:00,55,North,37.39369085548081,49
2017-02-08T07:00:00,55,South,9.846321319221637,21
2017-02-08T07:00:00,55,East,8.871606707628754,21
2017-02-08T07:00:00,55,West,4.901749562517185,17
2017-02-08T08:00:00,56,North,44.87642797215705,48
2017-02-08T08:00:00,56,South,14.1943218571184,24
2017-02-08T08:00:00,56,East,9.685469065131732,20
2017-02-08T08:00:00,56,West,4.957386844107521,16
2017-02-08T09:00:00,57,North,57.51050830434965,51
2017-02-08T09:00:00,57,South,15.329709580178774,22
2017-02-08T09:00:00,57,East,10.492401461327779,19
2017-02-08T09:00:00,57,West,6.06476345471385,16
2017-02-08T10:00:00,58,North,68.02389041481979,49
2017-02-08T10:00:00,58,South,15.40512340056166,20
2017-02-08T10:00:00,58,East,16.470020229211215,21
2017-02-08T10:00:00,58,West,9.922142205989068,18
2017-02-08T11:00:00,59,North,70.94412983164102,49
2017-02-08T11:00:00,59,South,17.580788649913295,21
2017-02-08T11:00:00,59,East,16.12316280399224,20
2017-02-08T11:00:00,59,West,10.591262799464321,18
2017-02-08T12:00:00,60,North,73.49729331152545,50
2017-02-08T12:00:00,60,South,16.847380802494783,20
2017-02-08T12:00:00,60,East,17.05174273418586,21
2017-02-08T12:00:00,60,West,9.654192155618823,17
2017-02-08T13:00:00,61,North,67.13917205946102,50
2017-02-08T13:00:00,61,South,13.99117374843497,20
2017-02-08T13:00:00,61,East,16.315974311893992,21
2017-02-08T13:00:00,61,West,9.518954074692813,17
2017-02-08T14:00:00,62,North,74.441919483098,51
2017-02-08T14:00:00,62,South,15.715804875537899,20
2017-02-08T14:00:00,62,East,15.645015323328876,20
2017-02-08T14:00:00,62,West,9.42281183713391,17
2017-02-08T15:00:00,63,North,73.41451373637904,50
2017-02-08T15:00:00,63,South,16.962119762355584,21
2017-02-08T15:00:00,63,East,15.665541491556855,20
2017-02-08T15:00:00,63,West,9.365611909633406,17
2017-02-08T16:00:00,64,North,72.6276327143638,48
2017-02-08T16:00:00,64,South,19.543375797257475,22
2017-02-08T16:00:00,64,East,18.358057789077954,21
2017-02-08T16:00:00,64,West,9.232966193104922,17
2017-02-08T17:00:00,65,North,72.55600783753678,48
2017-02-08T17:00:00,65,South,18.486719539328703,21
2017-02-08T17:00:00,65,East,19.189943048165745,22
2017-02-08T17:00:00,65,West,9.468519968437587,17
2017-02-08T18:00:00,66,North,75.07613891699495,50
2017-02-08T18:00:00,66,South,18.500676257674954,21
2017-02-08T18:00:00,66,East,14.71111806813343,20
2017-02-08T18:00:00,66,West,9.650471866516357,17
2017-02-08T19:00:00,67,North,76.61240016148469,49
2017-02-08T19:00:00,67,South,21.086292399761593,22
2017-02-08T19:00:00,67,East,15.71111806813343,20
2017-02-08T19:00:00,67,West,9.904180642483546,17
2017-02-08T20:00:00,68,North,78.0467920363076,50
2017-02-08T20:00:00,68,South,23.91232879677321,23
2017-02-08T20:00:00,68,East,12.049472812004376,18
2017-02-08T20:00:00,68,West,9.64902554402702,17
2017-02-08T21:00:00,69,North,74.4085524813351,48
2017-02-08T21:00:00,69,South,20.528692103039266,22
2017-02-08T21:00:00,69,East,21.20289464312757,22
2017-02-08T21:00:00,69,West,9.323174147586668,16
2017-02-08T22:00:00,70,North,82.10532200205547,49
2017-02-08T22:00:00,70,South,21.38329107162426,22
2017-02-08T22:00:00,70,East,21.162624600933476,21
2017-02-08T22:00:00,70,West,9.455355795582161,16
2017-02-08T23:00:00,71,North,75.75806239351444,48
2017-02-08T23:00:00,71,South,20.430844648333885,22
2017-02-08T23:00:00,71,East,19.350782817279857,21
2017-02-08T23:00:00,71,West,9.367904783021478,17
2017-02-09T00:00:00,72,North,71.74787832062682,50
2017-02-09T00:00:00,72,South,18.54390669899366,22
2017-02-09T00:00:00,72,East,15.888608202625067,20
2017-02-09T00:00:00,72,West,7.812014874097347,16
2017-02-09T01:00:00,73,North,61.3990066300703,51
2017-02-09T01:00:00,73,South,15.722350656294008,22
2017-02-09T01:00:00,73,East,13.334436976662156,20
2017-02-09T01:00:00,73,West,5.038519595583704,15
2017-02-09T02:00:00,74,North,55.93306242835036,52
2017-02-09T02:00:00,74,South,15.440058304430034,23
2017-02-09T02:00:00,74,East,7.491285650852468,18
2017-02-09T02:00:00,74,West,4.276019565281084,15
2017-02-09T03:00:00,75,North,45.22131286186521,51
2017-02-09T03:00:00,75,South,13.817020970652626,24
2017-02-09T03:00:00,75,East,6.432224204697219,17
2017-02-09T03:00:00,75,West,4.8013989272948585,16
2017-02-09T04:00:00,76,North,41.26545495522361,50
2017-02-09T04:00:00,76,South,10.77096685268536,22
2017-02-09T04:00:00,76,East,8.848727004848469,20
2017-02-09T04:00:00,76,West,4.6761345580999425,16
2017-02-09T05:00:00,77,North,40.4061793655015,51
2017-02-09T05:00:00,77,South,9.821932988001175,22
2017-02-09T05:00:00,77,East,6.549830854950393,18
2017-02-09T05:00:00,77,West,4.882176577152368,17
2017-02-09T06:00:00,78,North,40.38031041963255,50
2017-02-09T06:00:00,78,South,12.270011269729038,23
2017-02-09T06:00:00,78,East,7.041169560071732,19
2017-02-09T06:00:00,78,West,4.068759019127116,16
2017-02-09T07:00:00,79,North,48.158677356626576,51
2017-02-09T07:00:00,79,South,12.99964346739532,23
2017-02-09T07:00:00,79,East,6.885053754131289,18
2017-02-09T07:00:00,79,West,4.890518065728167,16
2017-02-09T08:00:00,80,North,50.10442203747764,51
2017-02-09T08:00:00,80,South,12.99964346739532,22
2017-02-09T08:00:00,80,East,8.806947687053299,19
2017-02-09T08:00:00,80,West,5.7904188890531,16
2017-02-09T09:00:00,81,North,56.17397521198197,47
2017-02-09T09:00:00,81,South,14.704119728509422,21
2017-02-09T09:00:00,81,East,16.825957706467626,23
2017-02-09T09:00:00,81,West,7.441475901719735,17
2017-02-09T10:00:00,82,North,71.16402747451568,50
2017-02-09T10:00:00,82,South,14.878167198644169,20
2017-02-09T10:00:00,82,East,17.463252432687277,22
2017-02-09T10:00:00,82,West,8.005056456185608,16
2017-02-09T11:00:00,83,North,63.93440372670808,48
2017-02-09T11:00:00,83,South,16.221274570303198,21
2017-02-09T11:00:00,83,East,17.901782159252384,22
2017-02-09T11:00:00,83,West,9.298267196985606,17
2017-02-09T12:00:00,84,North,68.25571428571428,47
2017-02-09T12:00:00,84,South,18.469330009418726,22
2017-02-09T12:00:00,84,East,18.993155953637523,22
2017-02-09T12:00:00,84,West,9.977101249267154,17
2017-02-09T13:00:00,85,North,76.63487710566775,50
2017-02-09T13:00:00,85,South,16.307799654217995,20
2017-02-09T13:00:00,85,East,18.208533944336835,21
2017-02-09T13:00:00,85,West,9.397820513513281,17
2017-02-09T14:00:00,86,North,79.79290195910951,50
2017-02-09T14:00:00,86,South,18.183353069312336,20
2017-02-09T14:00:00,86,East,18.259228750186388,21
2017-02-09T14:00:00,86,West,9.802488571086418,17
2017-02-09T15:00:00,87,North,79.82708704696851,49
2017-02-09T15:00:00,87,South,21.157083613301882,22
2017-02-09T15:00:00,87,East,19.06742783482432,21
2017-02-09T15:00:00,87,West,9.682862975175329,16
2017-02-09T16:00:00,88,North,77.14410418389835,49
2017-02-09T16:00:00,88,South,18.268774988418187,21
2017-02-09T16:00:00,88,East,19.194655543886565,21
2017-02-09T16:00:00,88,West,9.33355056167094,17
2017-02-09T17:00:00,89,North,78.18653287284208,49
2017-02-09T17:00:00,89,South,18.53213994749369,21
2017-02-09T17:00:00,89,East,19.981589991415504,22
2017-02-09T17:00:00,89,West,9.200571083101135,16
2017-02-09T18:00:00,90,North,85.63249070465848,51
2017-02-09T18:00:00,90,South,17.59651590481859,20
2017-02-09T18:00:00,90,East,19.385671405510156,21
2017-02-09T18:00:00,90,West,9.167821086675811,16
2017-02-09T19:00:00,91,North,84.65904850676773,52
2017-02-09T19:00:00,91,South,19.21948881319116,21
2017-02-09T19:00:00,91,East,14.587312409503335,19
2017-02-09T19:00:00,91,West,9.171212435120456,16
2017-02-09T20:00:00,92,North,82.45956241365668,51
2017-02-09T20:00:00,92,South,19.38123219531985,21
2017-02-09T20:00:00,92,East,17.4061629913451,20
2017-02-09T20:00:00,92,West,9.471082869133717,16
2017-02-09T21:00:00,93,North,81.29327240256174,49
2017-02-09T21:00:00,93,South,21.35037996803764,22
2017-02-09T21:00:00,93,East,20.16415546090367,21
2017-02-09T21:00:00,93,West,8.382758808211006,16
2017-02-09T22:00:00,94,North,81.40350691851066,50
2017-02-09T22:00:00,94,South,20.46344729509282,22
2017-02-09T22:00:00,94,East,17.28298262293791,20
2017-02-09T22:00:00,94,West,9.268654949145233,16
2017-02-09T23:00:00,95,North,76.17930291963134,51
2017-02-09T23:00:00,95,South,19.36506534313994,22
2017-02-09T23:00:00,95,East,13.551299626518261,19
2017-02-09T23:00:00,95,West,8.830304785484508,16
2017-02-10T00:00:00,96,North,68.54532101991809,51
2017-02-10T00:00:00,96,South,15.659716234922003,21
2017-02-10T00:00:00,96,East,12.509478965418703,19
2017-02-10T00:00:00,96,West,8.008519554099177,17
2017-02-10T01:00:00,97,North,57.19968769704741,49
2017-02-10T01:00:00,97,South,19.33491906654419,25
2017-02-10T01:00:00,97,East,9.741605097164374,18
2017-02-10T01:00:00,97,West,5.651246948803955,16
2017-02-10T02:00:00,98,North,52.46707148836728,49
2017-02-10T02:00:00,98,South,16.39436160949139,24
2017-02-10T02:00:00,98,East,10.53283030420256,19
2017-02-10T02:00:00,98,West,5.105346160971676,16
2017-02-10T03:00:00,99,North,46.579398360920806,49
2017-02-10T03:00:00,99,South,16.50362206090145,25
2017-02-10T03:00:00,99,East,7.6169689285388555,18
2017-02-10T03:00:00,99,West,4.497914747719235,16
2017-02-10T04:00:00,100,North,41.442465204987215,49
2017-02-10T04:00:00,100,South,13.880561070704463,25
2017-02-10T04:00:00,100,East,6.306869630897243,18
2017-02-10T04:00:00,100,West,4.820770498242666,16
2017-02-10T05:00:00,101,North,35.32807117834367,50
2017-02-10T05:00:00,101,South,9.46537865996377,22
2017-02-10T05:00:00,101,East,6.860501219774101,19
2017-02-10T05:00:00,101,West,4.431355988675266,17
2017-02-10T06:00:00,102,North,36.32561173631819,50
2017-02-10T06:00:00,102,South,11.319605470464627,24
2017-02-10T06:00:00,102,East,6.275394735383105,18
2017-02-10T06:00:00,102,West,4.05945803987411,16
2017-02-10T07:00:00,103,North,39.495496764903265,50
2017-02-10T07:00:00,103,South,12.394040169986644,24
2017-02-10T07:00:00,103,East,6.12333640062464,18
2017-02-10T07:00:00,103,West,4.178518894433081,16
2017-02-10T08:00:00,104,North,51.30055325268319,51
2017-02-10T08:00:00,104,South,12.24712191871667,22
2017-02-10T08:00:00,104,East,9.362459445524383,19
2017-02-10T08:00:00,104,West,5.488182996992729,16
2017-02-10T09:00:00,105,North,59.78917216673759,51
2017-02-10T09:00:00,105,South,13.337014712513282,21
2017-02-10T09:00:00,105,East,10.27742364957239,19
2017-02-10T09:00:00,105,West,8.296539037325092,17
2017-02-10T10:00:00,106,North,69.46928165342479,49
2017-02-10T10:00:00,106,South,15.151475304723556,20
2017-02-10T10:00:00,106,East,18.955178559171127,22
2017-02-10T10:00:00,106,West,8.422973154481745,17
2017-02-10T11:00:00,107,North,70.77621388056438,48
2017-02-10T11:00:00,107,South,18.683901087873423,22
2017-02-10T11:00:00,107,East,19.966623900319703,22
2017-02-10T11:00:00,107,West,8.76201630558674,16
2017-02-10T12:00:00,108,North,72.34314403647755,50
2017-02-10T12:00:00,108,South,15.77732634725531,20
2017-02-10T12:00:00,108,East,18.120091782754983,21
2017-02-10T12:00:00,108,West,9.078536494931681,17
2017-02-10T13:00:00,109,North,66.57963582007044,48
2017-02-10T13:00:00,109,South,18.69529606430741,22
2017-02-10T13:00:00,109,East,16.315974311893992,21
2017-02-10T13:00:00,109,West,9.888537842867004,17
2017-02-10T14:00:00,110,North,71.92431740300324,48
2017-02-10T14:00:00,110,South,18.637841840990284,21
2017-02-10T14:00:00,110,East,19.189943048165745,22
2017-02-10T14:00:00,110,West,9.526381317220023,17
2017-02-10T15:00:00,111,North,73.46935795707765,50
2017-02-10T15:00:00,111,South,18.193232507000626,21
2017-02-10T15:00:00,111,East,17.319911317984992,21
2017-02-10T15:00:00,111,West,8.221702155883495,16
2017-02-10T16:00:00,112,North,68.36860985895707,49
2017-02-10T16:00:00,112,South,16.132350071280904,21
2017-02-10T16:00:00,112,East,17.24543753805195,21
2017-02-10T16:00:00,112,West,9.414310442553532,17
2017-02-10T17:00:00,113,North,66.76330386693999,47
2017-02-10T17:00:00,113,South,18.883491363509975,22
2017-02-10T17:00:00,113,East,18.358057789077954,22
2017-02-10T17:00:00,113,West,10.078594830746304,17
2017-02-10T18:00:00,114,North,68.26041623702186,49
2017-02-10T18:00:00,114,South,17.96314746077843,22
2017-02-10T18:00:00,114,East,15.622874824890188,20
2017-02-10T18:00:00,114,West,8.554818725647545,17
2017-02-10T19:00:00,115,North,72.9441442909288,50
2017-02-10T19:00:00,115,South,17.055991644102857,21
2017-02-10T19:00:00,115,East,16.771356471655082,20
2017-02-10T19:00:00,115,West,9.055095586169632,17
2017-02-10T20:00:00,116,North,71.9952219300471,49
2017-02-10T20:00:00,116,South,19.193885992312612,22
2017-02-10T20:00:00,116,East,16.771356471655082,21
2017-02-10T20:00:00,116,West,8.780528606569966,16
2017-02-10T21:00:00,117,North,72.03872542777034,51
2017-02-10T21:00:00,117,South,17.042209376987255,21
2017-02-10T21:00:00,117,East,12.685515463285684,19
2017-02-10T21:00:00,117,West,9.616533437407446,17
2017-02-10T22:00:00,118,North,69.66990102748463,49
2017-02-10T22:00:00,118,South,17.028367803163682,21
2017-02-10T22:00:00,118,East,18.259478430061804,21
2017-02-10T22:00:00,118,West,9.21578085881931,17
2017-02-10T23:00:00,119,North,68.2928210199181,49
2017-02-10T23:00:00,119,South,16.076250451187814,21
2017-02-10T23:00:00,119,East,16.426509456785375,21
2017-02-10T23:00:00,119,West,9.0396411508872,17
2017-02-11T00:00:00,120,North,58.739504827356186,48
2017-02-11T00:00:00,120,South,19.02062497565765,24
2017-02-11T00:00:00,120,East,12.43455442733786,19
2017-02-11T00:00:00,120,West,8.066896124797566,17
2017-02-11T01:00:00,121,North,50.60109951597221,49
2017-02-11T01:00:00,121,South,16.79081194122458,24
2017-02-11T01:00:00,121,East,9.71323622892616,19
2017-02-11T01:00:00,121,West,5.875075204353898,16
2017-02-11T02:00:00,122,North,46.81881889905479,50
2017-02-11T02:00:00,122,South,13.195467803223991,23
2017-02-11T02:00:00,122,East,7.6179153787910785,18
2017-02-11T02:00:00,122,West,5.7605137075218575,17
2017-02-11T03:00:00,123,North,36.98481729904157,47
2017-02-11T03:00:00,123,South,14.770649923299736,26
2017-02-11T03:00:00,123,East,6.308769658440847,18
2017-02-11T03:00:00,123,West,5.041031157916558,17
2017-02-11T04:00:00,124,North,31.503654804968402,47
2017-02-11T04:00:00,124,South,11.306662635581565,25
2017-02-11T04:00:00,124,East,5.873329365390513,19
2017-02-11T04:00:00,124,West,4.355959466699488,17
2017-02-11T05:00:00,125,North,28.578560571565625,47
2017-02-11T05:00:00,125,South,8.961182490794062,23
2017-02-11T05:00:00,125,East,7.236043564677307,21
2017-02-11T05:00:00,125,West,4.665529361379419,17
2017-02-11T06:00:00,126,North,29.51095342870848,47
2017-02-11T06:00:00,126,South,9.186161210028347,23
2017-02-11T06:00:00,126,East,6.607110219506504,20
2017-02-11T06:00:00,126,West,5.088784916801117,18
2017-02-11T07:00:00,127,North,31.564803106176576,49
2017-02-11T07:00:00,127,South,8.157506750086908,22
2017-02-11T07:00:00,127,East,7.287481402834016,20
2017-02-11T07:00:00,127,West,4.498293746370576,17
2017-02-11T08:00:00,128,North,35.55091421728769,44
2017-02-11T08:00:00,128,South,7.991558643734795,19
2017-02-11T08:00:00,128,East,10.828280139420906,22
2017-02-11T08:00:00,128,West,11.824112927853282,23
2017-02-11T09:00:00,129,North,38.61958984820134,46
2017-02-11T09:00:00,129,South,9.293773680148853,20
2017-02-11T09:00:00,129,East,9.69433210431567,21
2017-02-11T09:00:00,129,West,10.395703774119001,21
2017-02-11T10:00:00,130,North,42.738526975860175,45
2017-02-11T10:00:00,130,South,9.92366909034986,20
2017-02-11T10:00:00,130,East,13.152705831803313,22
2017-02-11T10:00:00,130,West,11.788575402498314,21
2017-02-11T11:00:00,131,North,46.611444102748635,47
2017-02-11T11:00:00,131,South,8.656383470776646,19
2017-02-11T11:00:00,131,East,16.623242870364372,24
2017-02-11T11:00:00,131,West,8.356671594687686,18
2017-02-11T12:00:00,132,North,47.65595155736041,47
2017-02-11T12:00:00,132,South,12.788361444100168,21
2017-02-11T12:00:00,132,East,11.59585038511048,20
2017-02-11T12:00:00,132,West,10.907325835370719,20
2017-02-11T13:00:00,133,North,43.831785618424306,43
2017-02-11T13:00:00,133,South,12.532562906835112,21
2017-02-11T13:00:00,133,East,18.266290677549847,25
2017-02-11T13:00:00,133,West,9.903096603069503,19
2017-02-11T14:00:00,134,North,40.044188688265535,45
2017-02-11T14:00:00,134,South,9.500934544549903,20
2017-02-11T14:00:00,134,East,13.483496053661817,23
2017-02-11T14:00:00,134,West,9.031681633179787,20
2017-02-11T15:00:00,135,North,39.64115385116416,44
2017-02-11T15:00:00,135,South,11.57138622033454,21
2017-02-11T15:00:00,135,East,14.496245865197796,24
2017-02-11T15:00:00,135,West,7.9311731428928205,19
