DateTime,Road,Vehicles,ID,Outlier_Flag,Synthetic_Segment_Unverified
2016-05-14 01:00,East,7,20160514013,FALSE,FALSE
2016-05-14 02:00,East,11,20160514023,FALSE,FALSE
2016-05-14 03:00,East,4,20160514033,FALSE,FALSE
2016-05-14 04:00,East,7,20160514043,FALSE,FALSE
2016-05-14 05:00,East,7,20160514053,FALSE,FALSE
2016-05-14 06:00,East,5,20160514063,FALSE,FALSE
2016-05-14 07:00,East,4,20160514073,FALSE,FALSE
2016-05-14 08:00,East,10,20160514083,FALSE,FALSE
2016-05-14 09:00,East,11,20160514093,FALSE,FALSE
2016-05-14 10:00,East,17,20160514103,FALSE,FALSE
2016-05-14 11:00,East,23,20160514113,FALSE,FALSE
2016-05-14 12:00,East,23,20160514123,FALSE,FALSE
2016-05-14 13:00,East,13,20160514133,FALSE,FALSE
2016-05-14 14:00,East,13,20160514143,FALSE,FALSE
2016-05-14 15:00,East,13,20160514153,FALSE,FALSE
2016-05-14 16:00,East,16,20160514163,FALSE,FALSE
2016-05-14 17:00,East,12,20160514173,FALSE,FALSE
2016-05-14 18:00,East,12,20160514183,FALSE,FALSE
2016-05-14 19:00,East,15,20160514193,FALSE,FALSE
2016-05-14 20:00,East,31,20160514203,FALSE,FALSE
2016-05-14 21:00,East,19,20160514213,FALSE,FALSE
2016-05-14 22:00,East,21,20160514223,FALSE,FALSE
2016-05-14 23:00,East,21,20160514233,FALSE,FALSE
2016-05-15 00:00,East,17,20160515003,FALSE,FALSE
2016-05-15 01:00,East,6,20160515013,FALSE,FALSE
2016-05-15 02:00,East,5,20160515023,FALSE,FALSE
2016-05-15 03:00,East,10,20160515033,FALSE,FALSE
2016-05-15 04:00,East,4,20160515043,FALSE,FALSE
2016-05-15 05:00,East,8,20160515053,FALSE,FALSE
2016-05-15 06:00,East,6,20160515063,FALSE,FALSE
2016-05-15 07:00,East,8,20160515073,FALSE,FALSE
2016-05-15 08:00,East,6,20160515083,FALSE,FALSE
2016-05-15 09:00,East,12,20160515093,FALSE,FALSE
2016-05-15 10:00,East,13,20160515103,FALSE,FALSE
2016-05-15 11:00,East,13,20160515113,FALSE,FALSE
2016-05-15 12:00,East,16,20160515123,FALSE,FALSE
2016-05-15 13:00,East,13,20160515133,FALSE,FALSE
2016-05-15 14:00,East,13,20160515143,FALSE,FALSE
2016-05-15 15:00,East,16,20160515153,FALSE,FALSE
2016-05-15 16:00,East,14,20160515163,FALSE,FALSE
2016-05-15 17:00,East,15,20160515173,FALSE,FALSE
2016-05-15 18:00,East,10,20160515183,FALSE,FALSE
2016-05-15 19:00,East,18,20160515193,FALSE,FALSE
2016-05-15 20:00,East,15,20160515203,FALSE,FALSE
2016-05-15 21:00,East,13,20160515213,FALSE,FALSE
2016-05-15 22:00,East,15,20160515223,FALSE,FALSE
2016-05-15 23:00,East,16,20160515233,FALSE,FALSE
2016-05-16 00:00,East,11,20160516003,FALSE,FALSE
2016-05-16 01:00,East,6,20160516013,FALSE,FALSE
2016-05-16 02:00,East,5,20160516023,FALSE,FALSE
2016-05-16 03:00,East,7,20160516033,FALSE,FALSE
2016-05-16 04:00,East,4,20160516043,FALSE,FALSE
2016-05-16 05:00,East,6,20160516053,FALSE,FALSE
2016-05-16 06:00,East,4,20160516063,FALSE,FALSE
2016-05-16 07:00,East,8,20160516073,FALSE,FALSE
2016-05-16 08:00,East,10,20160516083,FALSE,FALSE
2016-05-16 09:00,East,17,20160516093,FALSE,FALSE
2016-05-16 10:00,East,19,20160516103,FALSE,FALSE
2016-05-16 11:00,East,18,20160516113,FALSE,FALSE
2016-05-16 12:00,East,26,20160516123,FALSE,FALSE
2016-05-16 13:00,East,16,20160516133,FALSE,FALSE
2016-05-16 14:00,East,20,20160516143,FALSE,FALSE
2016-05-16 15:00,East,17,20160516153,FALSE,FALSE
2016-05-16 16:00,East,13,20160516163,FALSE,FALSE
2016-05-16 17:00,East,16,20160516173,FALSE,FALSE
2016-05-16 18:00,East,16,20160516183,FALSE,FALSE
2016-05-16 19:00,East,17,20160516193,FALSE,FALSE
2016-05-16 20:00,East,16,20160516203,FALSE,FALSE
2016-05-16 21:00,East,15,20160516213,FALSE,FALSE
2016-05-16 22:00,East,11,20160516223,FALSE,FALSE
2016-05-16 23:00,East,15,20160516233,FALSE,FALSE
2016-05-17 00:00,East,8,20160517003,FALSE,FALSE
2016-05-17 01:00,East,7,20160517013,FALSE,FALSE
2016-05-17 02:00,East,8,20160517023,FALSE,FALSE
2016-05-17 03:00,East,7,20160517033,FALSE,FALSE
2016-05-17 04:00,East,4,20160517043,FALSE,FALSE
2016-05-17 05:00,East,3,20160517053,FALSE,FALSE
2016-05-17 06:00,East,5,20160517063,FALSE,FALSE
2016-05-17 07:00,East,7,20160517073,FALSE,FALSE
2016-05-17 08:00,East,6,20160517083,FALSE,FALSE
2016-05-17 09:00,East,10,20160517093,FALSE,FALSE
2016-05-17 10:00,East,16,20160517103,FALSE,FALSE
2016-05-17 11:00,East,17,20160517113,FALSE,FALSE
2016-05-17 12:00,East,17,20160517123,FALSE,FALSE
2016-05-17 13:00,East,15,20160517133,FALSE,FALSE
2016-05-17 14:00,East,17,20160517143,FALSE,FALSE
2016-05-17 15:00,East,18,20160517153,FALSE,FALSE
2016-05-17 16:00,East,16,20160517163,FALSE,FALSE
2016-05-17 17:00,East,13,20160517173,FALSE,FALSE
2016-05-17 18:00,East,13,20160517183,FALSE,FALSE
2016-05-17 19:00,East,13,20160517193,FALSE,FALSE
2016-05-17 20:00,East,11,20160517203,FALSE,FALSE
2016-05-17 21:00,East,10,20160517213,FALSE,FALSE
2016-05-17 22:00,East,17,20160517223,FALSE,FALSE
2016-05-17 23:00,East,12,20160517233,FALSE,FALSE
2016-05-18 00:00,East,9,20160518003,FALSE,FALSE
2016-05-18 01:00,East,7,20160518013,FALSE,FALSE
2016-05-18 02:00,East,5,20160518023,FALSE,FALSE
2016-05-18 03:00,East,4,20160518033,FALSE,FALSE
2016-05-18 04:00,East,6,20160518043,FALSE,FALSE
2016-05-18 05:00,East,3,20160518053,FALSE,FALSE
2016-05-18 06:00,East,8,20160518063,FALSE,FALSE
2016-05-18 07:00,East,7,20160518073,FALSE,FALSE
2016-05-18 08:00,East,6,20160518083,FALSE,FALSE
2016-05-18 09:00,East,13,20160518093,FALSE,FALSE
2016-05-18 10:00,East,10,20160518103,FALSE,FALSE
2016-05-18 11:00,East,15,20160518113,FALSE,FALSE
2016-05-18 12:00,East,18,20160518123,FALSE,FALSE
2016-05-18 13:00,East,11,20160518133,FALSE,FALSE
2016-05-18 14:00,East,12,20160518143,FALSE,FALSE
2016-05-18 15:00,East,15,20160518153,FALSE,FALSE
2016-05-18 16:00,East,14,20160518163,FALSE,FALSE
2016-05-18 17:00,East,12,20160518173,FALSE,FALSE
2016-05-18 18:00,East,13,20160518183,FALSE,FALSE
2016-05-18 19:00,East,15,20160518193,FALSE,FALSE
2016-05-18 20:00,East,11,20160518203,FALSE,FALSE
2016-05-18 21:00,East,9,20160518213,FALSE,FALSE
2016-05-18 22:00,East,11,20160518223,FALSE,FALSE
2016-05-18 23:00,East,13,20160518233,FALSE,FALSE
2016-05-19 00:00,East,10,20160519003,FALSE,FALSE
2016-05-19 01:00,East,9,20160519013,FALSE,FALSE
2016-05-19 02:00,East,4,20160519023,FALSE,FALSE
2016-05-19 03:00,East,5,20160519033,FALSE,FALSE
2016-05-19 04:00,East,3,20160519043,FALSE,FALSE
2016-05-19 05:00,East,2,20160519053,FALSE,FALSE
2016-05-19 06:00,East,2,20160519063,FALSE,FALSE
2016-05-19 07:00,East,6,20160519073,FALSE,FALSE
2016-05-19 08:00,East,6,20160519083,FALSE,FALSE
2016-05-19 09:00,East,7,20160519093,FALSE,FALSE
2016-05-19 10:00,East,13,20160519103,FALSE,FALSE
2016-05-19 11:00,East,16,20160519113,FALSE,FALSE
2016-05-19 12:00,East,16,20160519123,FALSE,FALSE
2016-05-19 13:00,East,16,20160519133,FALSE,FALSE
2016-05-19 14:00,East,13,20160519143,FALSE,FALSE
2016-05-19 15:00,East,13,20160519153,FALSE,FALSE
2016-05-19 16:00,East,12,20160519163,FALSE,FALSE
2016-05-19 17:00,East,15,20160519173,FALSE,FALSE
2016-05-19 18:00,East,14,20160519183,FALSE,FALSE
2016-05-19 19:00,East,11,20160519193,FALSE,FALSE
2016-05-19 20:00,East,11,20160519203,FALSE,FALSE
2016-05-19 21:00,East,13,20160519213,FALSE,FALSE
2016-05-19 22:00,East,27,20160519223,FALSE,FALSE
2016-05-19 23:00,East,20,20160519233,FALSE,FALSE
2016-05-20 00:00,East,17,20160520003,FALSE,FALSE
2016-05-20 01:00,East,10,20160520013,FALSE,FALSE
2016-05-20 02:00,East,6,20160520023,FALSE,FALSE
2016-05-20 03:00,East,9,20160520033,FALSE,FALSE
2016-05-20 04:00,East,6,20160520043,FALSE,FALSE
2016-05-20 05:00,East,4,20160520053,FALSE,FALSE
2016-05-20 06:00,East,7,20160520063,FALSE,FALSE
2016-05-20 07:00,East,9,20160520073,FALSE,FALSE
2016-05-20 08:00,East,8,20160520083,FALSE,FALSE
2016-05-20 09:00,East,12,20160520093,FALSE,FALSE
2016-05-20 10:00,East,17,20160520103,FALSE,FALSE
2016-05-20 11:00,East,17,20160520113,FALSE,FALSE
2016-05-20 12:00,East,17,20160520123,FALSE,FALSE
2016-05-20 13:00,East,15,20160520133,FALSE,FALSE
2016-05-20 14:00,East,17,20160520143,FALSE,FALSE
2016-05-20 15:00,East,15,20160520153,FALSE,FALSE
2016-05-20 16:00,East,17,20160520163,FALSE,FALSE
2016-05-20 17:00,East,12,20160520173,FALSE,FALSE
2016-05-20 18:00,East,15,20160520183,FALSE,FALSE
2016-05-20 19:00,East,15,20160520193,FALSE,FALSE
2016-05-20 20:00,East,12,20160520203,FALSE,FALSE
2016-05-20 21:00,East,11,20160520213,FALSE,FALSE
2016-05-20 22:00,East,9,20160520223,FALSE,FALSE
2016-05-20 23:00,East,12,20160520233,FALSE,FALSE
2016-05-21 00:00,East,7,20160521003,FALSE,FALSE
2016-05-21 01:00,East,8,20160521013,FALSE,FALSE
2016-05-21 02:00,East,7,20160521023,FALSE,FALSE
2016-05-21 03:00,East,4,20160521033,FALSE,FALSE
2016-05-21 04:00,East,6,20160521043,FALSE,FALSE
2016-05-21 05:00,East,3,20160521053,FALSE,FALSE
2016-05-21 06:00,East,4,20160521063,FALSE,FALSE
2016-05-21 07:00,East,5,20160521073,FALSE,FALSE
2016-05-21 08:00,East,8,20160521083,FALSE,FALSE
2016-05-21 09:00,East,7,20160521093,FALSE,FALSE
2016-05-21 10:00,East,9,20160521103,FALSE,FALSE
2016-05-21 11:00,East,12,20160521113,FALSE,FALSE
2016-05-21 12:00,East,13,20160521123,FALSE,FALSE
2016-05-21 13:00,East,10,20160521133,FALSE,FALSE
2016-05-21 14:00,East,11,20160521143,FALSE,FALSE
2016-05-21 15:00,East,12,20160521153,FALSE,FALSE
2016-05-21 16:00,East,11,20160521163,FALSE,FALSE
2016-05-21 17:00,East,9,20160521173,FALSE,FALSE
2016-05-21 18:00,East,13,20160521183,FALSE,FALSE
2016-05-21 19:00,East,32,20160521193,FALSE,FALSE
2016-05-21 20:00,East,59,20160521203,TRUE,FALSE
2016-05-21 21:00,East,59,20160521213,TRUE,FALSE
2016-05-21 22:00,East,51,20160521223,TRUE,FALSE
2016-05-21 23:00,East,31,20160521233,FALSE,FALSE
2016-05-22 00:00,East,18,20160522003,FALSE,FALSE
2016-05-22 01:00,East,11,20160522013,FALSE,FALSE
2016-05-22 02:00,East,7,20160522023,FALSE,FALSE
2016-05-22 03:00,East,6,20160522033,FALSE,FALSE
2016-05-22 04:00,East,7,20160522043,FALSE,FALSE
2016-05-22 05:00,East,4,20160522053,FALSE,FALSE
2016-05-22 06:00,East,8,20160522063,FALSE,FALSE
2016-05-22 07:00,East,6,20160522073,FALSE,FALSE
2016-05-22 08:00,East,10,20160522083,FALSE,FALSE
2016-05-22 09:00,East,9,20160522093,FALSE,FALSE
2016-05-22 10:00,East,12,20160522103,FALSE,FALSE
2016-05-22 11:00,East,14,20160522113,FALSE,FALSE
2016-05-22 12:00,East,11,20160522123,FALSE,FALSE
2016-05-22 13:00,East,10,20160522133,FALSE,FALSE
2016-05-22 14:00,East,11,20160522143,FALSE,FALSE
2016-05-22 15:00,East,11,20160522153,FALSE,FALSE
2016-05-22 16:00,East,12,20160522163,FALSE,FALSE
2016-05-22 17:00,East,10,20160522173,FALSE,FALSE
2016-05-22 18:00,East,8,20160522183,FALSE,FALSE
2016-05-22 19:00,East,8,20160522193,FALSE,FALSE
2016-05-22 20:00,East,12,20160522203,FALSE,FALSE
2016-05-22 21:00,East,9,20160522213,FALSE,FALSE
2016-05-22 22:00,East,10,20160522223,FALSE,FALSE
2016-05-22 23:00,East,10,20160522233,FALSE,FALSE
2016-05-23 00:00,East,8,20160523003,FALSE,FALSE
2016-05-23 01:00,East,5,20160523013,FALSE,FALSE
2016-05-23 02:00,East,6,20160523023,FALSE,FALSE
2016-05-23 03:00,East,3,20160523033,FALSE,FALSE
2016-05-23 04:00,East,5,20160523043,FALSE,FALSE
2016-05-23 05:00,East,3,20160523053,FALSE,FALSE
2016-05-23 06:00,East,6,20160523063,FALSE,FALSE
2016-05-23 07:00,East,8,20160523073,FALSE,FALSE
2016-05-23 08:00,East,5,20160523083,FALSE,FALSE
2016-05-23 09:00,East,9,20160523093,FALSE,FALSE
2016-05-23 10:00,East,17,20160523103,FALSE,FALSE
2016-05-23 11:00,East,17,20160523113,FALSE,FALSE
2016-05-23 12:00,East,15,20160523123,FALSE,FALSE
2016-05-23 13:00,East,17,20160523133,FALSE,FALSE
2016-05-23 14:00,East,14,20160523143,FALSE,FALSE
2016-05-23 15:00,East,22,20160523153,FALSE,FALSE
2016-05-23 16:00,East,16,20160523163,FALSE,FALSE
2016-05-23 17:00,East,14,20160523173,FALSE,FALSE
2016-05-23 18:00,East,14,20160523183,FALSE,FALSE
2016-05-23 19:00,East,12,20160523193,FALSE,FALSE
2016-05-23 20:00,East,15,20160523203,FALSE,FALSE
2016-05-23 21:00,East,9,20160523213,FALSE,FALSE
2016-05-23 22:00,East,11,20160523223,FALSE,FALSE
2016-05-23 23:00,East,12,20160523233,FALSE,FALSE
2016-05-24 00:00,East,7,20160524003,FALSE,FALSE
2016-05-24 01:00,East,5,20160524013,FALSE,FALSE
2016-05-24 02:00,East,8,20160524023,FALSE,FALSE
2016-05-24 03:00,East,6,20160524033,FALSE,FALSE
2016-05-24 04:00,East,5,20160524043,FALSE,FALSE
2016-05-24 05:00,East,6,20160524053,FALSE,FALSE
2016-05-24 06:00,East,3,20160524063,FALSE,FALSE
2016-05-24 07:00,East,7,20160524073,FALSE,FALSE
2016-05-24 08:00,East,8,20160524083,FALSE,FALSE
2016-05-24 09:00,East,9,20160524093,FALSE,FALSE
2016-05-24 10:00,East,15,20160524103,FALSE,FALSE
2016-05-24 11:00,East,14,20160524113,FALSE,FALSE
2016-05-24 12:00,East,19,20160524123,FALSE,FALSE
2016-05-24 13:00,East,15,20160524133,FALSE,FALSE
2016-05-24 14:00,East,17,20160524143,FALSE,FALSE
2016-05-24 15:00,East,21,20160524153,FALSE,FALSE
2016-05-24 16:00,East,14,20160524163,FALSE,FALSE
2016-05-24 17:00,East,20,20160524173,FALSE,FALSE
2016-05-24 18:00,East,15,20160524183,FALSE,FALSE
2016-05-24 19:00,East,19,20160524193,FALSE,FALSE
2016-05-24 20:00,East,12,20160524203,FALSE,FALSE
2016-05-24 21:00,East,14,20160524213,FALSE,FALSE
2016-05-24 22:00,East,12,20160524223,FALSE,FALSE
2016-05-24 23:00,East,12,20160524233,FALSE,FALSE
2016-05-25 00:00,East,11,20160525003,FALSE,FALSE
2016-05-25 01:00,East,10,20160525013,FALSE,FALSE
2016-05-25 02:00,East,9,20160525023,FALSE,FALSE
2016-05-25 03:00,East,5,20160525033,FALSE,FALSE
2016-05-25 04:00,East,8,20160525043,FALSE,FALSE
2016-05-25 05:00,East,8,20160525053,FALSE,FALSE
2016-05-25 06:00,East,7,20160525063,FALSE,FALSE
2016-05-25 07:00,East,5,20160525073,FALSE,FALSE
2016-05-25 08:00,East,6,20160525083,FALSE,FALSE
2016-05-25 09:00,East,8,20160525093,FALSE,FALSE
2016-05-25 10:00,East,14,20160525103,FALSE,FALSE
2016-05-25 11:00,East,11,20160525113,FALSE,FALSE
2016-05-25 12:00,East,12,20160525123,FALSE,FALSE
2016-05-25 13:00,East,11,20160525133,FALSE,FALSE
2016-05-25 14:00,East,16,20160525143,FALSE,FALSE
2016-05-25 15:00,East,12,20160525153,FALSE,FALSE
2016-05-25 16:00,East,15,20160525163,FALSE,FALSE
2016-05-25 17:00,East,11,20160525173,FALSE,FALSE
2016-05-25 18:00,East,9,20160525183,FALSE,FALSE
2016-05-25 19:00,East,13,20160525193,FALSE,FALSE
2016-05-25 20:00,East,12,20160525203,FALSE,FALSE
2016-05-25 21:00,East,10,20160525213,FALSE,FALSE
2016-05-25 22:00,East,7,20160525223,FALSE,FALSE
2016-05-25 23:00,East,10,20160525233,FALSE,FALSE
2016-05-26 00:00,East,6,20160526003,FALSE,FALSE
2016-05-26 01:00,East,7,20160526013,FALSE,FALSE
2016-05-26 02:00,East,5,20160526023,FALSE,FALSE
2016-05-26 03:00,East,6,20160526033,FALSE,FALSE
2016-05-26 04:00,East,4,20160526043,FALSE,FALSE
2016-05-26 05:00,East,5,20160526053,FALSE,FALSE
2016-05-26 06:00,East,2,20160526063,FALSE,FALSE
2016-05-26 07:00,East,7,20160526073,FALSE,FALSE
2016-05-26 08:00,East,8,20160526083,FALSE,FALSE
2016-05-26 09:00,East,7,20160526093,FALSE,FALSE
2016-05-26 10:00,East,12,20160526103,FALSE,FALSE
2016-05-26 11:00,East,17,20160526113,FALSE,FALSE
2016-05-26 12:00,East,13,20160526123,FALSE,FALSE
2016-05-26 13:00,East,9,20160526133,FALSE,FALSE
2016-05-26 14:00,East,13,20160526143,FALSE,FALSE
2016-05-26 15:00,East,15,20160526153,FALSE,FALSE
2016-05-26 16:00,East,11,20160526163,FALSE,FALSE
2016-05-26 17:00,East,12,20160526173,FALSE,FALSE
2016-05-26 18:00,East,15,20160526183,FALSE,FALSE
2016-05-26 19:00,East,11,20160526193,FALSE,FALSE
2016-05-26 20:00,East,16,20160526203,FALSE,FALSE
2016-05-26 21:00,East,15,20160526213,FALSE,FALSE
2016-05-26 22:00,East,11,20160526223,FALSE,FALSE
2016-05-26 23:00,East,7,20160526233,FALSE,FALSE
2016-05-27 00:00,East,13,20160527003,FALSE,FALSE
2016-05-27 01:00,East,9,20160527013,FALSE,FALSE
2016-05-27 02:00,East,8,20160527023,FALSE,FALSE
2016-05-27 03:00,East,8,20160527033,FALSE,FALSE
2016-05-27 04:00,East,6,20160527043,FALSE,FALSE
2016-05-27 05:00,East,4,20160527053,FALSE,FALSE
2016-05-27 06:00,East,6,20160527063,FALSE,FALSE
2016-05-27 07:00,East,6,20160527073,FALSE,FALSE
2016-05-27 08:00,East,6,20160527083,FALSE,FALSE
2016-05-27 09:00,East,8,20160527093,FALSE,FALSE
2016-05-27 10:00,East,10,20160527103,FALSE,FALSE
2016-05-27 11:00,East,17,20160527113,FALSE,FALSE
2016-05-27 12:00,East,16,20160527123,FALSE,FALSE
2016-05-27 13:00,East,9,20160527133,FALSE,FALSE
2016-05-27 14:00,East,17,20160527143,FALSE,FALSE
2016-05-27 15:00,East,16,20160527153,FALSE,FALSE
2016-05-27 16:00,East,17,20160527163,FALSE,FALSE
2016-05-27 17:00,East,13,20160527173,FALSE,FALSE
2016-05-27 18:00,East,13,20160527183,FALSE,FALSE
2016-05-27 19:00,East,10,20160527193,FALSE,FALSE
2016-05-27 20:00,East,8,20160527203,FALSE,FALSE
2016-05-27 21:00,East,8,20160527213,FALSE,FALSE
2016-05-27 22:00,East,13,20160527223,FALSE,FALSE
2016-05-27 23:00,East,13,20160527233,FALSE,FALSE
2016-05-28 00:00,East,12,20160528003,FALSE,FALSE
2016-05-28 01:00,East,9,20160528013,FALSE,FALSE
2016-05-28 02:00,East,7,20160528023,FALSE,FALSE
2016-05-28 03:00,East,7,20160528033,FALSE,FALSE
2016-05-28 04:00,East,6,20160528043,FALSE,FALSE
2016-05-28 05:00,East,3,20160528053,FALSE,FALSE
2016-05-28 06:00,East,3,20160528063,FALSE,FALSE
2016-05-28 07:00,East,6,20160528073,FALSE,FALSE
2016-05-28 08:00,East,7,20160528083,FALSE,FALSE
2016-05-28 09:00,East,10,20160528093,FALSE,FALSE
2016-05-28 10:00,East,9,20160528103,FALSE,FALSE
2016-05-28 11:00,East,11,20160528113,FALSE,FALSE
2016-05-28 12:00,East,17,20160528123,FALSE,FALSE
2016-05-28 13:00,East,16,20160528133,FALSE,FALSE
2016-05-28 14:00,East,11,20160528143,FALSE,FALSE
2016-05-28 15:00,East,15,20160528153,FALSE,FALSE
2016-05-28 16:00,East,15,20160528163,FALSE,FALSE
2016-05-28 17:00,East,14,20160528173,FALSE,FALSE
2016-05-28 18:00,East,17,20160528183,FALSE,FALSE
2016-05-28 19:00,East,42,20160528193,TRUE,FALSE
2016-05-28 20:00,East,66,20160528203,TRUE,FALSE
2016-05-28 21:00,East,48,20160528213,TRUE,FALSE
2016-05-28 22:00,East,45,20160528223,TRUE,FALSE
2016-05-28 23:00,East,29,20160528233,FALSE,FALSE
2016-05-29 00:00,East,18,20160529003,FALSE,FALSE
2016-05-29 01:00,East,8,20160529013,FALSE,FALSE
2016-05-29 02:00,East,9,20160529023,FALSE,FALSE
2016-05-29 03:00,East,4,20160529033,FALSE,FALSE
2016-05-29 04:00,East,5,20160529043,FALSE,FALSE
2016-05-29 05:00,East,5,20160529053,FALSE,FALSE
2016-05-29 06:00,East,6,20160529063,FALSE,FALSE
2016-05-29 07:00,East,9,20160529073,FALSE,FALSE
2016-05-29 08:00,East,12,20160529083,FALSE,FALSE
2016-05-29 09:00,East,9,20160529093,FALSE,FALSE
2016-05-29 10:00,East,14,20160529103,FALSE,FALSE
2016-05-29 11:00,East,17,20160529113,FALSE,FALSE
2016-05-29 12:00,East,15,20160529123,FALSE,FALSE
2016-05-29 13:00,East,26,20160529133,FALSE,FALSE
2016-05-29 14:00,East,14,20160529143,FALSE,FALSE
2016-05-29 15:00,East,13,20160529153,FALSE,FALSE
2016-05-29 16:00,East,16,20160529163,FALSE,FALSE
2016-05-29 17:00,East,12,20160529173,FALSE,FALSE
2016-05-29 18:00,East,16,20160529183,FALSE,FALSE
2016-05-29 19:00,East,14,20160529193,FALSE,FALSE
2016-05-29 20:00,East,13,20160529203,FALSE,FALSE
2016-05-29 21:00,East,13,20160529213,FALSE,FALSE
2016-05-29 22:00,East,17,20160529223,FALSE,FALSE
2016-05-29 23:00,East,12,20160529233,FALSE,FALSE
2016-05-30 00:00,East,10,20160530003,FALSE,FALSE
2016-05-30 01:00,East,8,20160530013,FALSE,FALSE
2016-05-30 02:00,East,8,20160530023,FALSE,FALSE
2016-05-30 03:00,East,6,20160530033,FALSE,FALSE
2016-05-30 04:00,East,6,20160530043,FALSE,FALSE
2016-05-30 05:00,East,2,20160530053,FALSE,FALSE
2016-05-30 06:00,East,6,20160530063,FALSE,FALSE
2016-05-30 07:00,East,6,20160530073,FALSE,FALSE
2016-05-30 08:00,East,8,20160530083,FALSE,FALSE
2016-05-30 09:00,East,13,20160530093,FALSE,FALSE
2016-05-30 10:00,East,15,20160530103,FALSE,FALSE
2016-05-30 11:00,East,19,20160530113,FALSE,FALSE
2016-05-30 12:00,East,15,20160530123,FALSE,FALSE
2016-05-30 13:00,East,13,20160530133,FALSE,FALSE
2016-05-30 14:00,East,17,20160530143,FALSE,FALSE
2016-05-30 15:00,East,18,20160530153,FALSE,FALSE
2016-05-30 16:00,East,18,20160530163,FALSE,FALSE
2016-05-30 17:00,East,11,20160530173,FALSE,FALSE
2016-05-30 18:00,East,18,20160530183,FALSE,FALSE
2016-05-30 19:00,East,16,20160530193,FALSE,FALSE
2016-05-30 20:00,East,16,20160530203,FALSE,FALSE
2016-05-30 21:00,East,16,20160530213,FALSE,FALSE
2016-05-30 22:00,East,13,20160530223,FALSE,FALSE
2016-05-30 23:00,East,13,20160530233,FALSE,FALSE
2016-05-31 00:00,East,12,20160531003,FALSE,FALSE
2016-05-31 01:00,East,9,20160531013,FALSE,FALSE
2016-05-31 02:00,East,4,20160531023,FALSE,FALSE
2016-05-31 03:00,East,9,20160531033,FALSE,FALSE
2016-05-31 04:00,East,5,20160531043,FALSE,FALSE
2016-05-31 05:00,East,5,20160531053,FALSE,FALSE
2016-05-31 06:00,East,7,20160531063,FALSE,FALSE
2016-05-31 07:00,East,8,20160531073,FALSE,FALSE
2016-05-31 08:00,East,9,20160531083,FALSE,FALSE
2016-05-31 09:00,East,10,20160531093,FALSE,FALSE
2016-05-31 10:00,East,15,20160531103,FALSE,FALSE
2016-05-31 11:00,East,15,20160531113,FALSE,FALSE
2016-05-31 12:00,East,12,20160531123,FALSE,FALSE
2016-05-31 13:00,East,9,20160531133,FALSE,FALSE
2016-05-31 14:00,East,10,20160531143,FALSE,FALSE
2016-05-31 15:00,East,15,20160531153,FALSE,FALSE
2016-05-31 16:00,East,14,20160531163,FALSE,FALSE
2016-05-31 17:00,East,10,20160531173,FALSE,FALSE
2016-05-31 18:00,East,9,20160531183,FALSE,FALSE
2016-05-31 19:00,East,10,20160531193,FALSE,FALSE
2016-05-31 20:00,East,14,20160531203,FALSE,FALSE
2016-05-31 21:00,East,9,20160531213,FALSE,FALSE
2016-05-31 22:00,East,13,20160531223,FALSE,FALSE
2016-05-31 23:00,East,12,20160531233,FALSE,FALSE
2016-06-01 00:00,East,9,20160601003,FALSE,FALSE
2016-06-01 01:00,East,8,20160601013,FALSE,FALSE
2016-06-01 02:00,East,3,20160601023,FALSE,FALSE
2016-06-01 03:00,East,6,20160601033,FALSE,FALSE
2016-06-01 04:00,East,6,20160601043,FALSE,FALSE
2016-06-01 05:00,East,5,20160601053,FALSE,FALSE
2016-06-01 06:00,East,4,20160601063,FALSE,FALSE
2016-06-01 07:00,East,5,20160601073,FALSE,FALSE
2016-06-01 08:00,East,9,20160601083,FALSE,FALSE
2016-06-01 09:00,East,9,20160601093,FALSE,FALSE
2016-06-01 10:00,East,12,20160601103,FALSE,FALSE
2016-06-01 11:00,East,10,20160601113,FALSE,FALSE
2016-06-01 12:00,East,10,20160601123,FALSE,FALSE
2016-06-01 13:00,East,10,20160601133,FALSE,FALSE
2016-06-01 14:00,East,14,20160601143,FALSE,FALSE
2016-06-01 15:00,East,11,20160601153,FALSE,FALSE
2016-06-01 16:00,East,10,20160601163,FALSE,FALSE
2016-06-01 17:00,East,11,20160601173,FALSE,FALSE
2016-06-01 18:00,East,12,20160601183,FALSE,FALSE
2016-06-01 19:00,East,8,20160601193,FALSE,FALSE
2016-06-01 20:00,East,9,20160601203,FALSE,FALSE
2016-06-01 21:00,East,9,20160601213,FALSE,FALSE
2016-06-01 22:00,East,12,20160601223,FALSE,FALSE
2016-06-01 23:00,East,13,20160601233,FALSE,FALSE
2016-06-02 00:00,East,10,20160602003,FALSE,FALSE
2016-06-02 01:00,East,6,20160602013,FALSE,FALSE
2016-06-02 02:00,East,6,20160602023,FALSE,FALSE
2016-06-02 03:00,East,6,20160602033,FALSE,FALSE
2016-06-02 04:00,East,6,20160602043,FALSE,FALSE
2016-06-02 05:00,East,6,20160602053,FALSE,FALSE
2016-06-02 06:00,East,7,20160602063,FALSE,FALSE
2016-06-02 07:00,East,4,20160602073,FALSE,FALSE
2016-06-02 08:00,East,9,20160602083,FALSE,FALSE
2016-06-02 09:00,East,9,20160602093,FALSE,FALSE
