DateTime,Road,Vehicles,ID,Outlier_Flag,Synthetic_Segment_Unverified,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,road_East,road_North,road_South,road_West,lag_168,roll_mean_24,trailing_fence,outlier_trailing,split
2017-05-16 05:00:00,East,4,20170516053,False,False,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,4.0,12.916666666666666,42.5,False,test
2017-05-16 06:00:00,East,8,20170516063,False,False,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,5.0,12.791666666666666,42.5,False,test
2017-05-16 07:00:00,East,6,20170516073,False,False,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,12.916666666666666,42.5,False,test
2017-05-16 08:00:00,East,8,20170516083,False,False,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,11.0,12.958333333333334,42.5,False,test
2017-05-16 09:00:00,East,10,20170516093,False,False,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,11.0,12.958333333333334,42.5,False,test
2017-05-16 10:00:00,East,17,20170516103,False,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,18.0,13.041666666666666,42.5,False,test
2017-05-16 11:00:00,East,18,20170516113,False,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,20.0,13.25,42.5,False,test
2017-05-16 12:00:00,East,20,20170516123,False,False,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,18.0,13.291666666666666,42.5,False,test
2017-05-16 13:00:00,East,13,20170516133,False,False,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,19.0,13.333333333333334,42.5,False,test
2017-05-16 14:00:00,East,18,20170516143,False,False,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,20.0,13.041666666666666,42.5,False,test
2017-05-16 15:00:00,East,17,20170516153,False,False,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,21.0,13.041666666666666,40.625,False,test
2017-05-16 16:00:00,East,19,20170516163,False,False,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,25.0,12.916666666666666,40.0,False,test
2017-05-16 17:00:00,East,17,20170516173,False,False,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,12.833333333333334,40.0,False,test
2017-05-16 18:00:00,East,16,20170516183,False,False,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,22.0,12.875,40.0,False,test
2017-05-16 19:00:00,East,17,20170516193,False,False,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,20.0,12.5,40.0,False,test
2017-05-16 20:00:00,East,15,20170516203,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,12.416666666666666,40.0,False,test
2017-05-16 21:00:00,East,16,20170516213,False,False,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,13.0,12.375,40.0,False,test
2017-05-16 22:00:00,East,13,20170516223,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,18.0,12.5,40.0,False,test
2017-05-16 23:00:00,East,15,20170516233,False,False,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,14.0,12.583333333333334,40.0,False,test
2017-05-17 00:00:00,East,13,20170517003,False,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,10.0,12.75,40.0,False,test
2017-05-17 01:00:00,East,10,20170517013,False,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,10.0,12.75,40.0,False,test
2017-05-17 02:00:00,East,9,20170517023,False,False,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,9.0,12.875,40.0,False,test
2017-05-17 03:00:00,East,9,20170517033,False,False,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,9.0,12.958333333333334,40.0,False,test
2017-05-17 04:00:00,East,7,20170517043,False,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,9.0,13.166666666666666,40.0,False,test
2017-05-17 05:00:00,East,8,20170517053,False,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,5.0,13.125,40.0,False,test
2017-05-17 06:00:00,East,6,20170517063,False,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,5.0,13.291666666666666,40.0,False,test
2017-05-17 07:00:00,East,11,20170517073,False,False,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,13.208333333333334,40.0,False,test
2017-05-17 08:00:00,East,7,20170517083,False,False,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,10.0,13.416666666666666,40.0,False,test
2017-05-17 09:00:00,East,8,20170517093,False,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,11.0,13.375,40.0,False,test
2017-05-17 10:00:00,East,14,20170517103,False,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,21.0,13.291666666666666,40.0,False,test
2017-05-17 11:00:00,East,15,20170517113,False,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,36.0,13.166666666666666,40.0,False,test
2017-05-17 12:00:00,East,19,20170517123,False,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,26.0,13.041666666666666,40.0,False,test
2017-05-17 13:00:00,East,17,20170517133,False,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,22.0,13.0,40.0,False,test
2017-05-17 14:00:00,East,20,20170517143,False,False,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,21.0,13.166666666666666,40.0,False,test
2017-05-17 15:00:00,East,21,20170517153,False,False,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,22.0,13.25,40.0,False,test
2017-05-17 16:00:00,East,17,20170517163,False,False,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,21.0,13.416666666666666,40.0,False,test
2017-05-17 17:00:00,East,18,20170517173,False,False,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,18.0,13.333333333333334,40.0,False,test
2017-05-17 18:00:00,East,16,20170517183,False,False,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,15.0,13.375,40.0,False,test
2017-05-17 19:00:00,East,11,20170517193,False,False,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,21.0,13.375,40.0,False,test
2017-05-17 20:00:00,East,10,20170517203,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,13.125,40.0,False,test
2017-05-17 21:00:00,East,13,20170517213,False,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,22.0,12.916666666666666,40.0,False,test
2017-05-17 22:00:00,East,12,20170517223,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,14.0,12.791666666666666,40.0,False,test
2017-05-17 23:00:00,East,10,20170517233,False,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,15.0,12.75,40.0,False,test
2017-05-18 00:00:00,East,14,20170518003,False,False,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,12.0,12.541666666666666,40.0,False,test
2017-05-18 01:00:00,East,4,20170518013,False,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,10.0,12.583333333333334,40.0,False,test
2017-05-18 02:00:00,East,11,20170518023,False,False,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,4.0,12.333333333333334,40.0,False,test
2017-05-18 03:00:00,East,6,20170518033,False,False,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,12.416666666666666,40.0,False,test
2017-05-18 04:00:00,East,3,20170518043,False,False,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,12.291666666666666,40.0,False,test
2017-05-18 05:00:00,East,5,20170518053,False,False,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,4.0,12.125,40.0,False,test
2017-05-18 06:00:00,East,7,20170518063,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,9.0,12.0,40.0,False,test
2017-05-18 07:00:00,East,6,20170518073,False,False,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,9.0,12.041666666666666,40.0,False,test
2017-05-18 08:00:00,East,9,20170518083,False,False,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,8.0,11.833333333333334,40.0,False,test
2017-05-18 09:00:00,East,9,20170518093,False,False,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,13.0,11.916666666666666,40.0,False,test
2017-05-18 10:00:00,East,13,20170518103,False,False,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,14.0,11.958333333333334,40.0,False,test
2017-05-18 11:00:00,East,16,20170518113,False,False,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,15.0,11.916666666666666,38.125,False,test
2017-05-18 12:00:00,East,21,20170518123,False,False,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,23.0,11.958333333333334,37.5,False,test
2017-05-18 13:00:00,East,21,20170518133,False,False,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,23.0,12.041666666666666,37.5,False,test
2017-05-18 14:00:00,East,20,20170518143,False,False,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,19.0,12.208333333333334,37.5,False,test
2017-05-18 15:00:00,East,16,20170518153,False,False,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,13.0,12.208333333333334,37.5,False,test
2017-05-18 16:00:00,East,23,20170518163,False,False,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,22.0,12.0,37.5,False,test
2017-05-18 17:00:00,East,19,20170518173,False,False,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,18.0,12.25,37.5,False,test
2017-05-18 18:00:00,East,16,20170518183,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,19.0,12.291666666666666,37.5,False,test
2017-05-18 19:00:00,East,22,20170518193,False,False,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,21.0,12.291666666666666,37.5,False,test
2017-05-18 20:00:00,East,16,20170518203,False,False,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,13.0,12.75,37.5,False,test
2017-05-18 21:00:00,East,10,20170518213,False,False,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,13.0,37.5,False,test
2017-05-18 22:00:00,East,12,20170518223,False,False,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,13.0,12.875,37.5,False,test
2017-05-18 23:00:00,East,16,20170518233,False,False,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,13.0,12.875,37.5,False,test
2017-05-19 00:00:00,East,13,20170519003,False,False,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,11.0,13.125,37.5,False,test
2017-05-19 01:00:00,East,11,20170519013,False,False,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,6.0,13.083333333333334,37.5,False,test
2017-05-19 02:00:00,East,8,20170519023,False,False,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,13.375,37.5,False,test
2017-05-19 03:00:00,East,6,20170519033,False,False,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,13.25,37.5,False,test
2017-05-19 04:00:00,East,7,20170519043,False,False,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,9.0,13.25,37.5,False,test
2017-05-19 05:00:00,East,4,20170519053,False,False,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,7.0,13.416666666666666,37.5,False,test
2017-05-19 06:00:00,East,9,20170519063,False,False,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,8.0,13.375,37.5,False,test
2017-05-19 07:00:00,East,7,20170519073,False,False,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,8.0,13.458333333333334,37.5,False,test
2017-05-19 08:00:00,East,8,20170519083,False,False,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,12.0,13.5,37.5,False,test
2017-05-19 09:00:00,East,10,20170519093,False,False,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,12.0,13.458333333333334,37.5,False,test
2017-05-19 10:00:00,East,14,20170519103,False,False,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,14.0,13.5,37.5,False,test
2017-05-19 11:00:00,East,17,20170519113,False,False,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,15.0,13.541666666666666,37.5,False,test
2017-05-19 12:00:00,East,15,20170519123,False,False,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,13.583333333333334,37.5,False,test
2017-05-19 13:00:00,East,15,20170519133,False,False,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,16.0,13.333333333333334,37.5,False,test
2017-05-19 14:00:00,East,18,20170519143,False,False,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,16.0,13.083333333333334,37.5,False,test
2017-05-19 15:00:00,East,19,20170519153,False,False,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,13.0,37.5,False,test
2017-05-19 16:00:00,East,19,20170519163,False,False,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,16.0,13.125,37.5,False,test
2017-05-19 17:00:00,East,17,20170519173,False,False,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,12.958333333333334,37.5,False,test
2017-05-19 18:00:00,East,20,20170519183,False,False,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,16.0,12.875,37.5,False,test
2017-05-19 19:00:00,East,21,20170519193,False,False,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,17.0,13.041666666666666,37.5,False,test
2017-05-19 20:00:00,East,18,20170519203,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,11.0,13.0,37.5,False,test
2017-05-19 21:00:00,East,10,20170519213,False,False,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,14.0,13.083333333333334,37.5,False,test
2017-05-19 22:00:00,East,11,20170519223,False,False,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,12.0,13.083333333333334,37.5,False,test
2017-05-19 23:00:00,East,12,20170519233,False,False,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,14.0,13.041666666666666,37.5,False,test
2017-05-20 00:00:00,East,15,20170520003,False,False,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,12.875,35.625,False,test
2017-05-20 01:00:00,East,11,20170520013,False,False,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,10.0,12.958333333333334,35.0,False,test
2017-05-20 02:00:00,East,8,20170520023,False,False,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,10.0,12.958333333333334,35.0,False,test
2017-05-20 03:00:00,East,5,20170520033,False,False,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,10.0,12.958333333333334,35.0,False,test
2017-05-20 04:00:00,East,5,20170520043,False,False,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,5.0,12.916666666666666,35.0,False,test
2017-05-20 05:00:00,East,6,20170520053,False,False,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,7.0,12.833333333333334,35.0,False,test
2017-05-20 06:00:00,East,6,20170520063,False,False,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,9.0,12.916666666666666,35.0,False,test
2017-05-20 07:00:00,East,11,20170520073,False,False,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,6.0,12.791666666666666,35.0,False,test
2017-05-20 08:00:00,East,9,20170520083,False,False,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,10.0,12.958333333333334,35.0,False,test
2017-05-20 09:00:00,East,9,20170520093,False,False,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,11.0,13.0,35.375,False,test
2017-05-20 10:00:00,East,15,20170520103,False,False,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,12.958333333333334,36.5,False,test
2017-05-20 11:00:00,East,15,20170520113,False,False,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,13.0,36.5,False,test
2017-05-20 12:00:00,East,33,20170520123,False,False,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,12.916666666666666,36.5,False,test
2017-05-20 13:00:00,East,16,20170520133,False,False,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,12.0,13.666666666666666,36.5,False,test
2017-05-20 14:00:00,East,12,20170520143,False,False,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,11.0,13.708333333333334,36.5,False,test
2017-05-20 15:00:00,East,7,20170520153,False,False,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,9.0,13.458333333333334,36.5,False,test
2017-05-20 16:00:00,East,11,20170520163,False,False,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,10.0,12.958333333333334,36.5,False,test
2017-05-20 17:00:00,East,9,20170520173,False,False,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,9.0,12.625,36.5,False,test
2017-05-20 18:00:00,East,11,20170520183,False,False,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,12.291666666666666,36.5,False,test
2017-05-20 19:00:00,East,8,20170520193,False,False,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,11.0,11.916666666666666,36.5,False,test
2017-05-20 20:00:00,East,12,20170520203,False,False,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,11.375,36.5,False,test
2017-05-20 21:00:00,East,11,20170520213,False,False,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,12.0,11.125,36.5,False,test
2017-05-20 22:00:00,East,8,20170520223,False,False,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,13.0,11.166666666666666,36.5,False,test
2017-05-20 23:00:00,East,10,20170520233,False,False,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,11.0,11.041666666666666,36.5,False,test
2017-05-21 00:00:00,East,9,20170521003,False,False,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,10.0,10.958333333333334,36.5,False,test
2017-05-21 01:00:00,East,5,20170521013,False,False,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,6.0,10.708333333333334,36.5,False,test
2017-05-21 02:00:00,East,6,20170521023,False,False,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,8.0,10.458333333333334,36.5,False,test
2017-05-21 03:00:00,East,8,20170521033,False,False,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,6.0,10.375,36.5,False,test
2017-05-21 04:00:00,East,6,20170521043,False,False,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,5.0,10.5,36.5,False,test
2017-05-21 05:00:00,East,5,20170521053,False,False,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,5.0,10.541666666666666,36.5,False,test
2017-05-21 06:00:00,East,3,20170521063,False,False,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,5.0,10.5,36.5,False,test
2017-05-21 07:00:00,East,4,20170521073,False,False,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,5.0,10.375,36.5,False,test
2017-05-21 08:00:00,East,7,20170521083,False,False,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,9.0,10.083333333333334,36.5,False,test
2017-05-21 09:00:00,East,7,20170521093,False,False,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,1,0,0,0,8.0,10.0,36.5,False,test
